xmin,ymin,x,y,xmax,ymax,x1min,y1min,x1,y1,x1max,y1max,x2min,y2min,x2,y2,x2max,y2max,output
3860,1499,3874,1499,3889,1499,3835,1272,3889,1272,3944,1272,3915,1085,3924,1085,3933,1085,1
3014,1441,3025,1441,3037,1441,2994,1263,3034,1263,3075,1263,3010,1244,3034,1244,3058,1244,1
3174,1501,3188,1501,3202,1501,3071,1348,3187,1348,3304,1348,3172,1330,3196,1330,3221,1330,1
3588,1492,3599,1492,3611,1492,3569,1245,3629,1245,3690,1245,3605,1226,3629,1226,3654,1226,1
1328,1553,1339,1553,1351,1553,1287,1346,1365,1346,1444,1346,1342,1327,1365,1327,1389,1327,1
1165,1503,1179,1503,1194,1503,1113,1348,1202,1348,1291,1348,1178,1328,1202,1328,1226,1328,1
1040,1466,1051,1466,1063,1466,952,1279,1034,1279,1117,1279,1011,1260,1034,1260,1057,1260,1
1040,1466,1051,1466,1063,1466,952,1279,1034,1279,1117,1279,981,1082,990,1082,999,1082,1
413,1501,427,1501,442,1501,375,1285,428,1285,482,1285,405,1265,429,1265,453,1265,1
413,1501,427,1501,442,1501,375,1285,428,1285,482,1285,383,1076,392,1076,401,1076,1
333,1504,347,1504,362,1504,289,1266,334,1266,379,1266,310,1247,334,1247,358,1247,1
333,1504,347,1504,362,1504,289,1266,334,1266,379,1266,296,1057,304,1057,313,1057,1
839,3213,862,3213,885,3213,710,2772,859,2772,1008,2772,835,2737,886,2737,937,2737,1
839,3213,862,3213,885,3213,710,2772,859,2772,1008,2772,724,2586,741,2586,759,2586,1
839,3213,862,3213,885,3213,710,2772,859,2772,1008,2772,718,2312,736,2312,754,2312,1
1301,3181,1324,3181,1347,3181,1212,2933,1336,2933,1461,2933,1303,2898,1353,2898,1404,2898,1
1301,3181,1324,3181,1347,3181,1212,2933,1336,2933,1461,2933,1232,2490,1249,2490,1267,2490,1
1831,3131,1854,3131,1877,3131,1657,2759,1820,2759,1983,2759,1773,2722,1819,2722,1866,2722,1
1831,3131,1854,3131,1877,3131,1657,2759,1820,2759,1983,2759,1712,2364,1730,2364,1748,2364,1
577,3202,606,3202,635,3202,503,2770,608,2770,714,2770,560,2733,608,2733,657,2733,1
577,3202,606,3202,635,3202,503,2770,608,2770,714,2770,518,2353,535,2353,553,2353,1
416,3209,445,3209,474,3209,331,2733,419,2733,507,2733,370,2695,418,2695,467,2695,1
416,3209,445,3209,474,3209,331,2733,419,2733,507,2733,342,2315,360,2315,378,2315,1
1428,618,1566,618,1704,618,1385,593,1549,593,1714,593,1916,574,1944,574,1973,574,0
1913,615,1948,615,1984,615,1710,593,1935,593,2161,593,1520,574,1548,574,1577,574,0
2360,615,2395,615,2431,615,2157,593,2382,593,2608,593,2757,574,2786,574,2815,574,0
2636,614,2773,614,2911,614,2604,593,2768,593,2932,593,2362,572,2391,572,2420,572,0
2100,560,2206,560,2312,560,1710,539,2159,539,2608,539,542,1268,567,1268,593,1268,0
544,1506,555,1506,567,1506,478,1285,554,1285,630,1285,2129,520,2157,520,2186,520,0
544,1506,555,1506,567,1506,478,1285,554,1285,630,1285,776,1348,801,1348,827,1348,0
775,1490,786,1490,798,1490,730,1366,793,1366,856,1366,486,1192,495,1192,504,1192,0
775,1490,786,1490,798,1490,730,1366,793,1366,856,1366,484,1055,493,1055,502,1055,0
775,1490,786,1490,798,1490,730,1366,793,1366,856,1366,1487,1394,1512,1394,1538,1394,0
1510,1506,1521,1506,1533,1506,1440,1412,1503,1412,1567,1412,776,1348,801,1348,827,1348,0
1510,1506,1521,1506,1533,1506,1440,1412,1503,1412,1567,1412,741,1144,749,1144,758,1144,0
1510,1506,1521,1506,1533,1506,1440,1412,1503,1412,1567,1412,3734,1284,3755,1284,3777,1284,0
3747,1507,3758,1507,3770,1507,3687,1301,3763,1301,3839,1301,1487,1394,1512,1394,1538,1394,0
3747,1507,3758,1507,3770,1507,3687,1301,3763,1301,3839,1301,1508,1204,1517,1204,1526,1204,0
3747,1507,3758,1507,3770,1507,3687,1301,3763,1301,3839,1301,3500,1369,3522,1369,3544,1369,0
3504,1491,3515,1491,3527,1491,3447,1386,3510,1386,3574,1386,3734,1284,3755,1284,3777,1284,0
3504,1491,3515,1491,3527,1491,3447,1386,3510,1386,3574,1386,3784,1209,3793,1209,3802,1209,0
3504,1491,3515,1491,3527,1491,3447,1386,3510,1386,3574,1386,3786,1070,3794,1070,3803,1070,0
3504,1491,3515,1491,3527,1491,3447,1386,3510,1386,3574,1386,2790,1420,2811,1420,2833,1420,0
2789,1532,2800,1532,2812,1532,2751,1438,2814,1438,2877,1438,3500,1369,3522,1369,3544,1369,0
2789,1532,2800,1532,2812,1532,2751,1438,2814,1438,2877,1438,3529,1167,3538,1167,3547,1167,0
2789,1532,2800,1532,2812,1532,2751,1438,2814,1438,2877,1438,3960,1221,3984,1221,4008,1221,0
3964,1506,3978,1506,3992,1506,3940,1240,3984,1240,4029,1240,2790,1420,2811,1420,2833,1420,0
3964,1506,3978,1506,3992,1506,3940,1240,3984,1240,4029,1240,2765,1218,2774,1218,2783,1218,0
3964,1506,3978,1506,3992,1506,3940,1240,3984,1240,4029,1240,3865,1253,3889,1253,3913,1253,0
3860,1499,3874,1499,3889,1499,3835,1272,3889,1272,3944,1272,3960,1221,3984,1221,4008,1221,0
3860,1499,3874,1499,3889,1499,3835,1272,3889,1272,3944,1272,3970,1066,3979,1066,3988,1066,0
3860,1499,3874,1499,3889,1499,3835,1272,3889,1272,3944,1272,3010,1244,3034,1244,3058,1244,0
3014,1441,3025,1441,3037,1441,2994,1263,3034,1263,3075,1263,3865,1253,3889,1253,3913,1253,0
3014,1441,3025,1441,3037,1441,2994,1263,3034,1263,3075,1263,3915,1085,3924,1085,3933,1085,0
3014,1441,3025,1441,3037,1441,2994,1263,3034,1263,3075,1263,3172,1330,3196,1330,3221,1330,0
3174,1501,3188,1501,3202,1501,3071,1348,3187,1348,3304,1348,3010,1244,3034,1244,3058,1244,0
3588,1492,3599,1492,3611,1492,3569,1245,3629,1245,3690,1245,1342,1327,1365,1327,1389,1327,0
1328,1553,1339,1553,1351,1553,1287,1346,1365,1346,1444,1346,3605,1226,3629,1226,3654,1226,0
1165,1503,1179,1503,1194,1503,1113,1348,1202,1348,1291,1348,1011,1260,1034,1260,1057,1260,0
1040,1466,1051,1466,1063,1466,952,1279,1034,1279,1117,1279,1178,1328,1202,1328,1226,1328,0
1040,1466,1051,1466,1063,1466,952,1279,1034,1279,1117,1279,405,1265,429,1265,453,1265,0
413,1501,427,1501,442,1501,375,1285,428,1285,482,1285,981,1082,990,1082,999,1082,0
413,1501,427,1501,442,1501,375,1285,428,1285,482,1285,310,1247,334,1247,358,1247,0
333,1504,347,1504,362,1504,289,1266,334,1266,379,1266,383,1076,392,1076,401,1076,0
333,1504,347,1504,362,1504,289,1266,334,1266,379,1266,835,2737,886,2737,937,2737,0
839,3213,862,3213,885,3213,710,2772,859,2772,1008,2772,296,1057,304,1057,313,1057,0
839,3213,862,3213,885,3213,710,2772,859,2772,1008,2772,1303,2898,1353,2898,1404,2898,0
1301,3181,1324,3181,1347,3181,1212,2933,1336,2933,1461,2933,724,2586,741,2586,759,2586,0
1301,3181,1324,3181,1347,3181,1212,2933,1336,2933,1461,2933,718,2312,736,2312,754,2312,0
1301,3181,1324,3181,1347,3181,1212,2933,1336,2933,1461,2933,1773,2722,1819,2722,1866,2722,0
1831,3131,1854,3131,1877,3131,1657,2759,1820,2759,1983,2759,1303,2898,1353,2898,1404,2898,0
1831,3131,1854,3131,1877,3131,1657,2759,1820,2759,1983,2759,1232,2490,1249,2490,1267,2490,0
1831,3131,1854,3131,1877,3131,1657,2759,1820,2759,1983,2759,560,2733,608,2733,657,2733,0
577,3202,606,3202,635,3202,503,2770,608,2770,714,2770,1773,2722,1819,2722,1866,2722,0
577,3202,606,3202,635,3202,503,2770,608,2770,714,2770,1712,2364,1730,2364,1748,2364,0
577,3202,606,3202,635,3202,503,2770,608,2770,714,2770,370,2695,418,2695,467,2695,0
416,3209,445,3209,474,3209,331,2733,419,2733,507,2733,560,2733,608,2733,657,2733,0
416,3209,445,3209,474,3209,331,2733,419,2733,507,2733,518,2353,535,2353,553,2353,0
